ticker,side,risk_reward,expectancy,profit_factor
rvn,3,-7.954548611182804e11,-7.024697674598477e10,539.876282727678
msol,3,1.878454392482712e10,1.1185226459469618e10,769.0198613223544
squad,3,977637293.1584634,1.2832121759613153e10,766.8201607619646
usdj,3,85.5031826682882,4093899230.7734604,394.3130644540319
burger,3,1.8784544124922832e10,-1.2212071753470446e10,426.5299997811109
turt,3,1.8784544348970547e10,7943180903.222,409.4260411738551
mdt,3,1.8784544338071056e10,2870181458.732458,279.7980192228637
bidp,3,-977637239.5051217,2165400294.820896,218.79425078084716
vr,3,1.878455323291415e10,-698738805.9256163,234.69461341747336
beta,3,6.185310757422592,2449400889.1931,190.00361980026855
dreams,3,5.7718580651350815e10,5282066880.886461,174.8455680797776
sns,3,217.0617355886522,1891235462.6045227,147.39705845469211
klv,3,-25708716.232112408,1.6306832536670242e10,125.58774006834494
babydoge,3,5.5789014458507614e10,1.936927735302571e10,63.621271329004145
trx,3,1929566189.7543638,-3.741390019856061e10,12.103317752031927
velo,3,977637577.9589264,2.6023013809342957e10,43.39839963488115
usdp,3,-5.6740943047295006e10,907512311.4644289,63.42417081143508
1000sats,3,951928921.2801069,8508591003.266724,67.22093662680334
uos,3,7.650312474574437e10,-1.166640296970647e10,52.7270188786939
safemoon,3,951928836.146759,8264653462.961812,59.46001915572947
tusd,3,-977637537.6925002,6028724970.025309,52.82210130339341
upo,3,3.175502462161696e11,-5.709869796834348e10,-15.937743583242373
ring,3,5.869621818610414e10,-1.055796829353402e10,-232.77696746542716
nym,3,977637621.0757147,6502221762.406942,45.90558857187971
cre,3,1.878454407509221e10,-2.561328574174478e10,21.173684640753674
1cat,3,1.7806906784486294e10,7458320432.683818,39.30060419871831
son,3,1.9736472879501766e10,-3.453738737454837e10,-69.45844337578222
xaut:,3,1929566383.5033638,1.5638056826591236e10,-1.5041480787692691
orbs,3,-2.248198718320713e11,-1.952301160236322e10,23.383317071267065
lbp,3,951928904.9121678,2.5461504047948723e10,1.119445513251648
dc,3,-951928824.2922447,7516755183.698252,11.166745660874518
req,3,977637572.1326174,4047636061.9144864,35.49534394392405
cel,3,-4.7111309722395844e11,-8.650692886280098e10,-85.31623337796123
sun,3,6.05796030658237,2341889037.56905,33.46718806166218
mbl,3,977637572.302265,4575274348.50281,35.558996412266595
zen,3,5.7718580763802475e10,4.1060623444666756e10,30.652460227067497
jto,3,199.7482193597195,3.817019910675125e10,-109.46237013813291
amu,3,6.3857674197576775e10,-4.67336273508947e10,-8.719581920636262
cere,3,1.8784544194661995e10,-5035508885.8568325,-265.9231456445682
hifi,3,18.389697315678895,5321193147.290595,17.3456404222941
icx,3,-2.248198718348847e11,-2.1748062236639954e10,-6.260573193244468
muse,3,87.85748616517463,8842108114.118755,10.800393940994022
jst,3,3.55798058054164e10,-9999760117.083641,6.956454166545734
aiepk,3,-977637487.9276186,8409202391.681507,5.8325940655502375
mpl,3,-9.34908605258478,5272967249.931759,5.033943274044896
port3,3,5.7718580699116035e10,9765223295.426712,7.042504313918441
firo,3,2.48951256286554,4251111164.3568983,5.5419414749643465
agix,3,977637569.2431275,7605362228.746978,4.7210976846426735
sushi:,3,977637569.5259691,7116593653.277971,4.42066261571903
ctc,3,3.103754070982951,1.0836075239358746e10,3.4624067269807037
fort,2,977637567.3086615,-2084673932.7921839,813.5215608583509
tlos,2,2.5835603289006768,-1970539753.982339,814.6936671963967
neer,2,1.78069067810819e10,7797100043.780518,420.10314096470296
inst,2,5.771858062471573e10,2596665537.0975227,418.1168147005239
mx,2,-83.70383129320923,-1.4331073026841572e10,415.254284617815
wif,2,-7.976973865199897e11,-3.6552753081080345e10,314.1142271193937
tsd,2,26.440352578605886,-1342667931.1892567,270.36325409812173
nbs,2,-1.008124906383092e11,1900132397.9192944,181.32566314666545
nxra,2,-71.97085841883207,1.1706078209206593e10,195.90564824390054
gal,2,-5.771858019718828e10,2.5284973252683456e10,-197.44901995222645
rly,2,977637485.8184131,-5856951582.144049,158.33832014133876
ilv,2,-18.11387195139956,-8745069212.72696,149.86874404957018
kp3r,2,2.2579750910909464e11,-3.734478180401612e10,99.53839223694582
sos,2,-25708721.31537032,4820029090.86565,100.97982621154537
wld,2,287.60741568799773,-5365578465.988935,94.7952058441626
ygg,2,-124.02444682938729,-2.3779928838855087e10,72.37776672864288
lol,2,1929566400.5599597,3290208418.6081924,85.74409717076816
slp,2,98.96352851243614,1.7781931515323524e10,87.56616786215875
dappx,2,-977637558.2830924,9226330800.139217,78.88637308721373
nest,2,5.769287190649879e10,4013274264.363344,74.21203374563582
epx,2,951928751.1569012,-3601038264.2291603,72.45364005671458
bob,2,-25708611.784405947,5694691093.995325,60.501088850323896
stmx,2,977637487.5659703,-1.5836634558960533e10,64.24403383448873
sats,2,951928845.4944913,2081385673.6869802,66.22730833843463
king,2,-25708725.60241902,1858763384.8276138,64.06885796914356
raca,2,5.867050936862645e10,-1.188536524062308e10,55.42711410279357
key,2,3.893403656514714e10,2.4135502060062572e10,40.34056309453596
mina,2,4331868466.515923,1.4927328672973843e10,47.67250927666009
xcad,2,-977637287.7058766,-2163542284.271677,-396.6467029388092
boring,2,-1.1528593505746092e11,-2.6420860604542557e10,15.303174334620998
nmr,2,192.8626624055504,-2.1816416599938175e10,53.423050003169735
bsx,2,-951928940.6838341,-3.1047638586348663e10,3.411786290265219
cudos,2,-977637558.8367604,4014152623.833538,-316.54564065820864
peel,2,3.886696317154098,2162305136.1702967,47.640719882596514
blast,2,951928752.47074,-1.0272840812225882e10,10.673348658185084
pundix,2,-2.2579750926526428e11,-88031771.31357574,11.746611333943626
heart,2,2242526204.8335547,-5.0294417110806335e10,12.864405569994766
vet,2,52.69558721563824,8049544712.859161,23.836040792187788
csm,2,5.6740943135053604e10,7880508364.9203415,36.11404111463587
cdai,2,951928172.9367478,-1.0880100972859566e10,-6.475174741419707
ageur,2,-5.77185804841847e10,7294095327.773422,29.620906759573902
abbc,2,5.674094306087457e10,1740925025.9736223,33.54413902645868
plt,2,-2.2579750924080197e11,-830758891.4407501,17.243802741036518
zil,2,977637484.2379047,-1.4727864376963327e10,31.463473619294856
wen,2,25708741.315068007,871551768.1618614,9.566872484916416
qtum,2,977637572.9890739,1.4861682511044117e10,31.977571409379898
apn,2,977637699.9980279,2.4110552942228745e10,-18.374616032636474
fil,2,977610258.715785,2.071557110219554e10,3.236184890546422
coval,2,139.9411495669223,3.3624549842194748e10,26.08855197516172
ceek,2,137.28362005781088,2.4361968839567116e10,10.92218972074976
bch,2,-4.882328826677128,1.1912951770722443e10,-14.217764741446839
juv,2,5.7718580599325584e10,9302532962.372208,-149.74962926820913
blur,2,977637483.8596547,-1.3191626753851862e10,16.03619431622661
num,2,5.338671250731246e10,-1.1207935203053051e10,-5.46717819422258
dar,2,2.7140155725466886,5634770084.370851,14.284710694874672
mkr,2,-3.0991811953932613e10,7671076949.944942,10.536397356727646
rook,2,1.780690662199054e10,-1.0748924264150566e10,7.688275423501581
asr,2,977637365.96379,1.6526107137551567e10,-46.060334029641055
bifi2,2,977637513.8990422,7224082077.463851,-2.9218383106962316
mask,2,977610152.5273447,1.1389172077484802e10,-26.080441345003187
dsh,2,977637466.4783144,-1.1727389578026274e10,-12.290719630112712
rif,2,1.1645947344696577,2.277907963071141e10,2.592795891313142
inv,2,-5.771858063179709e10,-1.1904210141512337e10,-0.6437205343900807
ong,2,0.9487696128043743,7957042599.182492,1.70454045195798
band:,2,977610206.472428,5766790140.812373,-20.46972529652964
ato,2,977637482.2749324,-1.4373383163400066e10,2.044496420605559
super,2,-3.460216831985058e10,1740544377.2795873,-1.2164188192404652
mts,2,2.0858980970795935,8810836813.733852,2.584018067326949
mplx,2,2.1022328219476814,8717708520.154875,2.246256672786415
near,2,2.0961376375960503,6021034706.046778,2.1767080305842006
mtrg,1,1.78069066333688e10,4280649596.0010395,540.6164170294314
beam,1,27436.604231067224,-5004528242.354315,434.68641668695943
air,1,-977637563.8584194,1373919175.9033422,432.20087128637033
fire,1,75.88452275382124,1490154074.7993588,415.51436114847246
kono,1,-1.0176441955256154e11,-8203005377.1096325,336.65741863544605
bbl,1,-77.90324150583531,-2.190954535893962e10,155.5396886566732
route,1,977637566.94026,7215330274.340707,123.80618977615502
fet,1,-2.2579750931628644e11,2235256199.141157,114.47127236462696
sbr,1,7.745505420062798e10,1.0532538750322975e10,104.87610475864267
nano,1,-7.650312432574843e10,-4172972153.738346,67.54110875182094
forth,1,285.4249693814077,-8490719808.144253,85.73380432430311
soul,1,-951927905.3015233,1.7846727566578594e10,63.65675599980933
matic,1,5.771858089800235e10,-6348870833.306717,82.29968953618712
tidal,1,-3.1185072212556736e10,-1.1203487051104935e10,50.60062671232401
lba,1,-951928550.891567,-7614826965.505778,56.83739589003477
fitfi,1,977637618.4456656,1.5519319224713238e10,-529.0995561065655
bonk,1,5.8670509452731445e10,3760810320.909631,26.48192290720712
forward,1,-4.804004993010721e10,6161752857.496016,42.28835928550148
pepe2,1,951928747.6950539,-1.463299697391803e10,55.869607393209655
toke,1,2.2579750928310934e11,1.2486330554060211e10,41.80147517162105
rrt,1,-977636818.5817332,4.379464754639151e10,44.70562358870754
gods,1,-78.33507090840997,-2.9638510716161854e10,29.710662684056267
people,1,5.674094310679436e10,5069152480.102429,-205.48964977680743
ankr,1,-66.35191190836956,-1.8158058859394897e10,45.7576748623558
zrx,1,11.402698436050018,6633734794.552469,-320.4999739817588
strike,1,-3.3624530711254494e10,1.3873212206934105e10,29.43524147046732
starly,1,5.8670509458733894e10,2761574320.304262,1.2982361646099534
clv,1,5.77185805398856e10,-1.3443084375703945e10,-329.3316897943083
izi,1,5.771858062554033e10,3323361508.7666454,33.26382578516103
idea,1,5.7718580625477516e10,1317898477.3497343,34.81661324824192
brwl,1,-3.4602168232024635e10,1.8485309765141632e10,29.973450187950622
sweat,1,88.6249207219135,1.834743394446522e10,30.72378035543205
t,1,977637568.0434452,1929250563.9865317,-216.00117855659465
aura,1,977637570.2828878,431669203.674047,33.46445769841855
astro,1,2.461766539460185,4009014661.7546034,-216.79685699762732
nodl,1,3.0688097165965913,3462665792.412942,30.452123746378525
sln,1,0.9883868186494955,1563350250.3239632,15.859290640628448
swash,1,-977637350.3618405,5.565479769159872e10,-167.881123456931
iot,1,977637615.64757,4036022342.128296,7.854471458718564
atom,1,977637619.6895235,1.5951211615035385e10,25.61210337767036
blz,1,27362.993115504614,-620754342.3313932,24.47045720097198
cspr,1,3.893403656115985e10,2608934069.0365562,13.705625291716911
bnt,1,977637174.0425258,-1.5446944028535515e10,6.094962081073408
bfc,1,2242526406.66714,3236365941.883032,-52.54875566146741
voxel,1,3.139231689746577,1.3829700073014708e10,17.666735024625517
astr,1,5.7718580624991295e10,-1399161494.1449137,16.182527556912916
waxl,1,4.101138078796131,1.6275066598075584e10,-346.6696079991626
tomi,1,1.183831544895913,2698899561.314418,12.417128313586357
sand,1,-51.17831605004306,5418476141.064657,8.18560424863743
mubi,1,3.460216832174153e10,-1.5378187848726204e10,10.556724181250049
band,1,977610211.1583506,5756678120.715475,-20.901262042618185
gala,1,7.650312468120715e10,-2.913878962004924e10,-18.08496722361943
gari,1,5.674094312990529e10,5910328267.183383,2.1845201702139487
ooki,1,5.869621818500446e10,-8452934055.172176,-26.996481305006004
bnb,1,5.771855314253121e10,-1.0047675624301807e10,-39.44079943096232
snt,1,48.28922217387577,-1.2593493939280937e10,1.4248490903771565
ethw,1,977637549.706214,-3492706811.032316,-135.94973732675874
iost,1,977637478.0701834,-1.2851469501275267e10,-29.044281562510633
mob,1,160.30132229829164,1.9322690153808575e10,0.4291248843288926
pros,1,5.771858062369836e10,891919394.1148033,3.5694698791121904
aergo,1,-11.414640688643217,-1.3165036639837597e10,2.1148015891842347
dmtr,1,-4.3556037803380356e10,3898746814.219631,-12.704951495274589
uno,1,-2.2481987185247696e11,-1.9286658967294777e10,-25.526750500348953
psg,1,5.7718580623120575e10,2068988954.392336,3.6283427168816615
root,1,5.771858061868083e10,-9871895580.466608,-14.524484808879714
ton,1,5.6740943024250916e10,5823319915.970736,-15.798688596401616
neo,1,977637480.9232397,-1.3515359244832413e10,2.176221550773082
ast,1,-3.460216837387572e10,5520042290.425023,-7.198275396122238
hard,1,5.771858062310936e10,2154509935.2590404,3.555754145582344
lmwr,1,-101.13204077782203,-9318919600.897623,-13.123146562543184
skl,1,-85.84609753312608,-1.4833801692965773e10,0.7600871327702112
moov,1,-17.733169988122782,6599899070.08472,-45.00901478723382
bico,1,977637550.7431295,4050961062.5988703,-13.892787380177863
ltc,1,977610204.5644879,4050960245.181364,-23.14963987077782
c98,1,-16.04177394372443,926627754.2230396,-136.46190703395186
prom,1,-16.04177394372443,926627754.2230396,-136.46190703395186
fida,1,-94.8175067649371,-1.3888044726297415e10,-6.156394514064777
nom,1,977637567.427765,7788020985.686001,-360.77066872456
png,1,0.6676846140487172,5001629063.396414,2.226263844015568
zcx,1,87.20183207652504,1.9433897981014343e10,2.0288240551360985
erg,1,977637567.4461663,1002430653.6522169,1.906193190594296
gfi,1,-85.07204357769335,-1.0894838735305147e10,-0.047740205590899976
multi,1,977637567.4298315,1095558947.2311938,2.2439545851348295
rbn,1,-643.3689226944384,-2.212439944001976e10,-3.1483473271038767
lqty,1,-14.778761975907113,4671232010.998685,-13.456827391064515
boson,1,-85.1548991767024,-1.546894211063126e10,-0.199458164529271
bbadai2,1,1.00152124903527,2118366719.2038698,1.216150054194289
pendle,1,1.0178559739033575,2025238425.6248927,0.8783886596537551
slim,0,-977637084.1479245,-985992310.0089474,858.0794748182612
csix,0,977637299.7418153,-372216636.25440884,765.9294900529435
gmee,0,5.771858062138023e10,-2573335896.633337,402.4546626535297
husd,0,488.59079160026056,1.25961603532257e10,252.18246291964
rpk,0,1264889168.8036602,-9653381281.586445,236.89147418384218
lusd,0,1.878499153270393e10,-2.8912709147818428e10,-19.488474390571156
lyx,0,961.5871878621483,1.3319766279298716e10,239.0566180599648
pha,0,2765332727.63124,5.504340115312383e10,197.76010938470463
fear,0,0.9240615599785929,6635473913.680464,124.42554339854848
lai,0,-977637281.0426747,-6921594370.477255,-271.58267960216415
astra,0,-977637082.3956081,958527956.1506205,77.3380261883583
mars4,0,-951928830.8955302,-1439813003.03123,45.99170249034203
dfyn,0,12.246265899434004,-1457381187.754036,72.34747965880462
bax,0,4.018799790578263e10,1280122832.829012,68.99395419821019
saros,0,1.8784571635288567e10,-5526883118.012899,56.508186515851285
tao,0,-5.869621783755781e10,-1.0733527378415337e10,45.55866170144993
ertha,0,-25708734.452106476,2075033145.100812,52.90197371766343
fti,0,951928830.5462362,629651080.1361618,51.404231435616204
dent,0,-1.973647289632332e10,2.878347298308036e10,19.536863657458987
etha,0,27365.03639519375,-6992560710.318957,53.135871178656366
gho,0,5921309891.118439,-3314285294.2964,7.1029894708779295
hdx,0,-448.2145498245185,-6609543109.4430895,-1.0800569702295988
ach,0,91.67871911656582,-2242341843.2404175,44.11971398418703
icp,0,27330.21170907675,-1012302546.9893904,36.78443162210515
kint,0,-977637469.9480796,1.833833387253059e10,-320.1952826585706
usdd,0,-47.865872501366,-37823329.548130035,0.24372167356294483
wrx,0,976382531.3957651,-1.033842196241094e10,-245.80047263458403
arpa,0,977637425.3150015,-2.9086492417718224e10,9.42576533800342
like,0,2.2804003378811288e11,-6.575771921635663e10,-30.642064580626432
tt,0,50.191002037206644,-3.884176818125605e10,28.374777035850112
iq,0,5.771858062369546e10,-515075221.1933546,31.508562825866402
mitx,0,-4.116563533508733e10,-2827152700.119356,-9.699656754014065
xdc,0,-2.5749131183464783e10,-1.9795011521235027e10,18.380676379523937
hotcross,0,-977637564.6742028,745781648.748146,27.217070952821196
celr,0,-0.1231571911099314,1763866726.916522,-219.64524519344084
xdefi,0,-977637563.5476983,180268753.96984863,29.927525759101965
shping,0,-977637563.575254,358918028.41552925,30.192698582343176
xlm,0,-2.2481989906447574e11,-5760766184.503914,-27.323819997179847
etc,0,977637599.7231799,4347368971.883308,-5.557607337059039
uft,0,-1.8784544139145832e10,3.657573384224635e10,12.035005949315437
ar,0,64.01221115663124,3.0595547170065464e10,23.163869731603846
trb,0,121.56967550764764,2.765406531471967e10,-114.64358912413195
eos,0,84.66788744158671,3.446818621637293e10,17.42375191554064
suip,0,138.2627993405527,3.1822194917472023e10,24.38234314837601
dovi,0,89.17983417388399,6641397263.1779995,21.65443359200091
ardr,0,977637461.2326403,-3.996847993388459e10,-77.05869832113633
luna2,0,-977637544.2158831,-277324464.10293293,17.85726297726082
lever,0,25708648.992322445,-1.948765709751236e10,-43.42150604564613
ctsi,0,977637566.5942858,-349146636.2831516,12.566544184873145
nct,0,5.674094291607545e10,-4.566968090290193e10,-16.248335273319974
wsteth,0,5.869621850548669e10,1470700992.0604305,-141.93605710064094
jitosol,0,6.0043343616306816e10,1.0115537580128912e10,-43.69939001197726
plex,0,137.71537609915885,1.7380165225119698e10,-22.95211990415273
islm,0,5.674094313980594e10,2.2919978175458473e10,-28.499997617783453
ofn,0,1.7806906704517185e10,2924675109.9068327,2.1752230332791616
og,0,5.7718580533951164e10,-1.29734800096064e10,-10.928340035560039
plu,0,-75.97718745269019,-1.446444704406459e10,5.092224444973954
zeta,0,-75.75640334987196,-1.6668330320164906e10,5.1297324636539585
dexe,0,-75.57363138354991,-1.4693869794902336e10,-127.00632343535956
crpt,0,5.674094296879556e10,-1.4367223650394297e10,-0.13723604840229608
fxs,0,5.869621818728705e10,-967121543.1878605,0.9781028489826928
xai,0,-1.780690647085637e10,1.7127162690722336e10,-1.4438397557382867
hive,0,-3.362453078256382e10,-2.9450648109383163e10,-112.45772773011319
swftc,0,5.7718553254264626e10,-8164677201.586092,-67.68989831014765
sei,0,5.771858069663524e10,4265384238.033659,-359.3357816811893
dei,0,-1.0078678230285965e11,1.639854015368971e10,-17.317647709861443
navx,0,-7.976973865751626e11,-4.164752831257123e10,-58.5191732652027
reth,0,334.4259751166345,3465286063.281627,-4.943144250302301
perl,0,977637556.705277,-1412468242.4358234,-5.349062529871658
opul,0,-5.240907495592912e10,-1.3751594511463985e10,-385.9487479689071
lends,0,147.78029961011254,3631265433.0099907,-0.6039601112344739
ant,0,5.771858053611595e10,-1.7015920014479362e10,1.3979983068468922
dash,0,977610095.0850289,-1.3752632404075953e10,-159.77619584585673
xvg,0,25708647.586470723,-1.8910816139220444e10,-55.98286681133955
hc,0,-312.46736862034004,7474081765.985459,-3.263328870187231
vib,0,-85.36759330111386,-1.5685230403121344e10,-362.4426621782218
obi,0,-977637565.7912419,4198126393.0016856,-0.7605978884133613
cyber,0,-1.8784544123313564e10,-1512738579.3150167,-3.978176987300044
pokt,0,977637565.4533042,1404959421.1499033,-363.94006265228705
brick,0,74.28936481282139,962477492.0941715,1.0258891648302622
navi,0,-98.35055937009297,-1.4729348046543327e10,-96.51993713033029
portal,0,86.20031082748976,1.731553126181047e10,0.8126740009418096
boba,0,-1.37685436153369,536607220.2351675,-1.7617963691844238
mnt,0,977637564.8599226,-2297692475.0998554,-13.301654759221044
opt,0,977637478.8419222,-1.9032690894799778e10,-2.913350500770785
ghx,0,-977637565.071004,4948652604.462431,-0.34369608562779863
ole,0,-86.35327880191493,-1.3990151611896309e10,0.33368082852133263
dydx,0,86.18397610262168,1.740865955538945e10,1.1504353954823436
acq,0,977637512.6637506,1095545240.3399093,-5.994439170237369
seam,0,977637480.2555552,-1.851698830822883e10,-0.050042293242485325
joe,0,-1.325651597915086,1276205993.7803602,-2.7085503194928258
gft,0,-16.46060563860239,-843661501.4878654,-15.188612269006228
torn,0,-977637566.2311069,1371796784.1153173,-1.2293248858392114
cro,0,-2.2579750931817358e11,-1.0728900919137024e10,-12.910774032403936
ondo,0,-86.83674283939767,-2.098383562311781e10,-1.9312430424709817
uni,0,-86.32606813428315,-1.811494711642345e10,-1.4792606870661054
cqt,0,-4.447898608524254,-1286384654.6882236,-6.326153573373523
pip,0,0.18086866056139583,442117305.7216182,0.13624103964186296
rare,0,-53.76455960751148,2118353012.3125854,-7.02224370117791
htx,0,-951928829.7761127,-3703718156.370691,-24.811054425775204
hbb,0,0.02755567688400573,-178649274.4456811,-0.26517282324121605
op,0,-1.4136329645884271,-515702586.570951,-2.8633082075283003
vlx,-1,1.7806906703213463e10,-3897416907.254814,413.65192667864756
ptp,-1,-977637478.6871469,1.1447139306326244e10,274.44420287690247
edu,-1,5.67409433095472e10,811151324.3438702,-286.8862164146169
alusd,-1,-9.077510142583199e10,-1.9465031152833725e10,64.5624718490221
lamb,-1,10.433741405506368,-8367360603.568208,70.50256123947868
rfd,-1,951928880.7675371,-3692230160.070524,64.39697256622128
pnt,-1,8.554159678602391e11,6.8049239883776825e10,55.31338589631866
rats,-1,951928744.8347114,-2.0461766952883003e10,51.26323759990369
stmatic,-1,2.3116412569803017e10,-5480351317.025324,-321.3651200879428
ccd,-1,-25708734.57987845,-259613810.51796627,53.825110972604094
ssv,-1,-977637473.655827,1.5231889547945559e10,49.971255334318364
rndr,-1,-5.771858034795475e10,-7520099352.14577,-317.5453788185029
ordi,-1,-67.19641247816139,-2.0490736728512596e10,47.99948522463314
hydra,-1,481.96140643152347,1.5228255148744291e10,39.911064850200134
rx,-1,7.289365834862957,-1422099730.1299257,-325.9734557268825
alex,-1,976382386.4108324,-8130248055.804806,-268.3621122355034
sin,-1,-1.4929438458748712e11,-2.8676197069049175e10,17.410238692671125
em,-1,3.1995158173527946e10,-2.5124253186900364e10,-4.630298429350461
xen,-1,3.798210759718178e10,-4258582234.193716,1.9472453628572381
kat,-1,-1.7806906617234653e10,1.18084717289367e10,26.622492229870165
analos,-1,-977637405.4517356,1.492484376994032e10,28.536220855780797
silly,-1,977637640.5518073,-8011479103.543865,28.998348269731437
stnd,-1,5.77185806236248e10,-620143103.240675,31.41894723835226
scpt,-1,0.3448069816957826,-5082260316.971006,27.396636929365506
00,-1,0.5605603634473848,-955704781.0009165,26.628257562460313
